location,total_sqft,size,price,price_per_sqft
Hennur Road,1482.0,3,8700000.0,5870.4453441295545
Hennur Road,3450.0,4,29400000.0,8521.739130434782
Hennur Road,1891.0,3,13900000.0,7350.608143839238
Hennur Road,1703.0,3,10100000.0,5930.710510863182
Hennur Road,1232.0,2,6961000.0,5650.162337662337
Hennur Road,987.0,2,4900000.0,4964.5390070921985
Hennur Road,1804.0,3,10200000.0,5654.10199556541
Hennur Road,2160.0,3,16000000.0,7407.407407407408
Hennur Road,1186.0,3,6300000.0,5311.973018549747
Hennur Road,1680.0,3,9927000.0,5908.928571428572
Hennur Road,1350.0,2,4900000.0,3629.6296296296296
Hennur Road,1186.0,3,5600000.0,4721.753794266442
Hennur Road,5600.0,5,51500000.0,9196.42857142857
Hennur Road,2350.0,3,17400000.0,7404.255319148936
Hennur Road,1586.0,3,9394000.0,5923.076923076923
Hennur Road,1975.0,3,12300000.0,6227.848101265823
Hennur Road,1664.0,3,9386500.0,5640.9254807692305
Hennur Road,1290.0,3,9450000.0,7325.581395348837
Hennur Road,901.0,2,4950000.0,5493.895671476138
Hennur Road,1445.0,3,8656000.0,5990.311418685121
Hennur Road,1482.0,3,9700000.0,6545.209176788124
Hennur Road,2651.0,3,22500000.0,8487.36325914749
Hennur Road,1182.0,2,8250000.0,6979.6954314720815
Hennur Road,1192.0,3,6200000.0,5201.342281879195
Hennur Road,1036.0,2,5946000.0,5739.382239382239
Hennur Road,2182.0,3,7204000.000000001,3301.5582034830436
Hennur Road,1081.0,2,3027000.0,2800.1850138760406
Hennur Road,2320.0,3,17000000.0,7327.586206896552
Hennur Road,1936.0,3,11800000.0,6095.0413223140495
Hennur Road,1480.0,2,6500000.0,4391.891891891892
Hennur Road,1590.0,3,9650000.0,6069.182389937107
Hennur Road,1445.0,3,10500000.0,7266.435986159169
Hennur Road,1036.0,2,5945000.0,5738.416988416989
Hennur Road,1976.0,3,6520999.999999999,3300.101214574898
Hennur Road,1832.0,3,12500000.0,6823.144104803493
Hennur Road,1359.0,2,10400000.0,7652.685798381162
Hennur Road,1341.0,2,7576000.000000001,5649.515287099181
Hennur Road,1040.0,2,5000000.0,4807.692307692308
Hennur Road,1685.0,3,9500000.0,5637.982195845697
Hennur Road,1414.0,2,8418000.0,5953.323903818953
Hennur Road,1949.0,3,13300000.0,6824.012314007183
Hennur Road,1250.0,3,7788000.0,6230.4
Hennur Road,2502.0,4,18000000.0,7194.244604316546
Hennur Road,1831.0,3,11000000.0,6007.646095030038
Hennur Road,1232.0,2,8700000.0,7061.688311688312
Hennur Road,1232.0,2,7400000.0,6006.493506493506
Hennur Road,1232.0,2,6600000.0,5357.142857142857
Hennur Road,1341.0,2,9500000.0,7084.265473527218
Hennur Road,2700.0,3,15000000.0,5555.555555555556
Hennur Road,1232.0,2,8800000.0,7142.857142857143
Hennur Road,2365.0,3,17500000.0,7399.577167019028
Hennur Road,1310.0,2,6600000.0,5038.167938931298
Hennur Road,1552.0,3,7500000.0,4832.474226804124
Hennur Road,1015.0,2,5000000.0,4926.108374384236
Hennur Road,1186.0,3,5533000.0,4665.2613827993255
Hennur Road,2264.0,3,16800000.0,7420.494699646643
Hennur Road,2002.0,3,12000000.0,5994.005994005994
Hennur Road,1232.0,2,6959999.999999999,5649.350649350648
Hennur Road,1195.0,2,7300000.0,6108.786610878661
Hennur Road,1020.0,2,4700000.0,4607.843137254902
Hennur Road,5100.0,5,37500000.0,7352.941176470588
Hennur Road,1061.0,2,5492000.0,5176.248821866164
Hennur Road,1585.0,3,8000000.0,5047.318611987382
Hennur Road,1020.0,2,4500000.0,4411.764705882353
Hennur Road,2041.0,3,12800000.0,6271.435570798628
Hennur Road,1066.0,2,5223000.0,4899.624765478424
Hennur Road,973.0,2,5600000.0,5755.395683453237
Hennur Road,1255.0,2,8400000.0,6693.227091633466
Hennur Road,1232.0,2,8300000.0,6737.012987012987
Hennur Road,1832.0,3,11600000.0,6331.8777292576415
Hennur Road,2050.0,3,12000000.0,5853.658536585366
Hennur Road,1445.0,3,8669000.0,5999.307958477509
Hennur Road,1297.0,2,4990000.0,3847.3400154202004
Hennur Road,1153.0,2,4300000.0,3729.4015611448394
Hennur Road,1445.0,3,8300000.0,5743.9446366782
Hennur Road,1679.0,3,9486000.0,5649.791542584872
Hennur Road,1482.0,3,6890000.000000001,4649.122807017545
Hennur Road,1654.0,3,9780000.0,5912.938331318017
Hennur Road,1305.0,3,11000000.0,8429.11877394636
Hennur Road,1480.0,3,10000000.0,6756.756756756757
Hennur Road,1450.0,3,8860000.0,6110.3448275862065
Hennur Road,1155.0,2,6918000.000000001,5989.6103896103905
Hennur Road,1053.0,2,5300000.0,5033.2383665717
Hennur Road,1195.0,2,5900000.0,4937.238493723849
Hennur Road,2047.0,3,6755000.0,3299.9511480214946
Hennur Road,1904.0,3,12900000.0,6775.210084033613
Hennur Road,1981.0,3,13400000.0,6764.260474507824
Hennur Road,2000.0,4,9000000.0,4500.0
Hennur Road,1590.0,3,10500000.0,6603.773584905661
Hennur Road,1200.0,2,3600000.0,3000.0
Hennur Road,2041.0,3,13800000.0,6761.391474767271
Hennur Road,1100.0,3,7800000.0,7090.909090909091
Hennur Road,1880.0,4,15400000.0,8191.489361702128
Hennur Road,1748.0,3,10300000.0,5892.448512585813
Hennur Road,1460.0,2,8030000.0,5500.0
Hennur Road,1570.0,3,7598999.999999999,4840.127388535031
Hennur Road,1933.0,3,14000000.0,7242.628039317124
Hennur Road,1030.0,2,4650000.0,4514.563106796117
Hennur Road,2950.0,4,25300000.0,8576.271186440677
Hennur Road,1450.0,3,7900000.0,5448.275862068966
Hennur Road,1445.0,3,8956000.0,6197.923875432526
Hennur Road,973.0,2,5074000.0,5214.799588900309
Hennur Road,1305.0,3,7700000.0,5900.383141762452
Hennur Road,1672.0,3,8600000.0,5143.540669856459
Hennur Road,1165.0,2,6700000.0,5751.07296137339
Hennur Road,980.0,2,5100000.0,5204.081632653061
Hennur Road,1232.0,2,8000000.0,6493.506493506494
Hennur Road,1085.0,2,4340000.0,4000.0
Hennur Road,950.0,2,5500000.0,5789.473684210527
Hennur Road,1140.0,2,5600000.0,4912.2807017543855
Hennur Road,1891.0,3,11000000.0,5817.028027498678
Hennur Road,1735.0,3,7800000.0,4495.677233429395
Hennur Road,1470.0,3,7500000.0,5102.040816326531
Hennur Road,1165.0,2,5200000.0,4463.519313304721
Hennur Road,1052.0,2,3472000.0,3300.380228136882
Hennur Road,1450.0,2,8000000.0,5517.241379310345
Hennur Road,1936.0,3,13100000.0,6766.528925619835
Hoodi,985.0,2,6700000.0,6802.030456852792
Hoodi,1715.0,3,9500000.0,5539.35860058309
Hoodi,1196.0,2,9442000.0,7894.648829431439
Hoodi,1545.0,3,6875000.0,4449.838187702266
Hoodi,2118.0,4,11100000.0,5240.793201133144
Hoodi,1425.0,2,8000000.0,5614.035087719299
Hoodi,1420.0,2,7500000.0,5281.69014084507
Hoodi,1639.0,3,11000000.0,6711.4093959731545
Hoodi,1606.0,3,8955000.0,5575.965130759651
Hoodi,1639.0,3,9832000.0,5998.779743746187
Hoodi,2090.0,4,9510000.0,4550.239234449761
Hoodi,1445.0,3,6500000.0,4498.269896193771
Hoodi,1575.0,3,6639000.0,4215.238095238095
Hoodi,2863.0,4,14000000.0,4889.97555012225
Hoodi,1512.0,3,7577000.0,5011.243386243386
Hoodi,1026.0,2,6087000.0,5932.748538011696
Hoodi,1050.0,2,5000000.0,4761.9047619047615
Hoodi,1837.0,3,14500000.0,7893.304300489929
Hoodi,1400.0,2,7800000.0,5571.428571428572
Hoodi,2400.0,5,16000000.0,6666.666666666667
Hoodi,1350.0,3,4800000.0,3555.5555555555557
Hoodi,1850.0,3,14600000.0,7891.891891891892
Hoodi,1196.0,2,7173999.999999999,5998.327759197324
Hoodi,1430.0,2,11300000.0,7902.097902097902
Hoodi,1553.0,3,8309000.0,5350.289761751449
Hoodi,1220.0,2,5089000.0,4171.311475409836
Hoodi,1105.0,2,4637000.0,4196.380090497738
Hoodi,1247.0,2,5300000.0,4250.200481154771
Hoodi,1500.0,2,8400000.0,5600.0
Hoodi,1132.0,2,8937000.0,7894.876325088339
Hoodi,1055.0,2,5763000.0,5462.559241706161
Hoodi,1925.0,3,11400000.0,5922.077922077922
Hoodi,1112.0,2,8800000.0,7913.669064748202
Hoodi,1400.0,2,8200000.0,5857.142857142857
Hoodi,1746.0,3,8495000.0,4865.406643757159
Hoodi,706.0,1,4824000.0,6832.8611898017
Hoodi,1257.0,2,6900000.0,5489.260143198091
Hoodi,1132.0,2,6790000.000000001,5998.233215547704
Hoodi,1108.0,2,8700000.0,7851.985559566787
Hoodi,1430.0,2,11000000.0,7692.307692307692
Hoodi,1925.0,3,11000000.0,5714.285714285715
Hoodi,1132.0,2,8900000.0,7862.190812720848
Hoodi,948.0,2,7500000.0,7911.392405063291
Hoodi,1769.0,3,9687000.0,5475.975127190503
Hoodi,1257.0,2,7103000.0,5650.755767700875
Hoodi,1305.0,2,7500000.0,5747.126436781609
Hoodi,1240.0,2,4394000.0,3543.548387096774
Hoodi,1490.0,3,7900000.0,5302.013422818792
Hoodi,1240.0,2,6500000.0,5241.935483870968
Hoodi,1250.0,2,9800000.0,7840.0
Hoodi,1370.0,3,6700000.0,4890.510948905109
Hoodi,1639.0,3,12900000.0,7870.65283709579
Hoodi,1108.0,2,7423000.0,6699.458483754513
Hoodi,1530.0,3,6700000.0,4379.084967320261
Hoodi,1655.0,3,13100000.0,7915.407854984895
Hoodi,1257.0,2,6850000.0,5449.482895783612
Hoodi,1000.0,2,4800000.0,4800.0
Hoodi,1063.0,2,6117000.0,5754.468485418626
Hoodi,1259.0,2,6945000.0,5516.282764098491
Hoodi,1837.0,3,14200000.0,7729.994556341861
Hoodi,2065.5,4,9191500.0,4450.012103606875
Hoodi,1111.0,2,4943000.0,4449.1449144914495
Hoodi,711.0,1,4265000.0,5998.5935302391
Hoodi,1559.0,3,8155000.0,5230.917254650417
Hoodi,863.0,1,4054999.9999999995,4698.725376593278
Hoodi,1715.0,3,10000000.0,5830.903790087464
Hoodi,1350.0,3,7000000.0,5185.185185185185
Hoodi,1660.0,3,13100000.0,7891.566265060241
Hoodi,1225.0,2,4500000.0,3673.469387755102
Hoodi,1447.0,2,7600000.0,5252.24602626123
Hoodi,1660.0,3,12800000.0,7710.843373493976
Hoodi,2144.0,3,14000000.0,6529.850746268657
Hoodi,1108.0,2,6645999.999999999,5998.194945848375
Hoodi,1108.0,2,8748000.0,7895.306859205776
Hoodi,1400.0,3,7400000.0,5285.714285714285
Hoodi,1837.0,3,11000000.0,5988.023952095808
Hoodi,1660.0,3,12500000.0,7530.120481927711
Hoodi,3385.0,4,22000000.0,6499.261447562777
Hoodi,1644.0,3,8051000.000000001,4897.20194647202
Hoodi,1181.0,2,5500000.0,4657.070279424217
Hoodi,1490.0,3,8500000.0,5704.697986577181
Hoodi,1258.5,2,5913500.0,4698.847834723878
Horamavu Agara,1200.0,2,4500000.0,3750.0
Horamavu Agara,1560.0,3,7500000.0,4807.692307692308
Horamavu Agara,1453.0,3,4648000.0,3198.8988300068822
Horamavu Agara,755.0,2,3749000.0,4965.562913907284
Horamavu Agara,982.0,2,4765000.0,4852.34215885947
Horamavu Agara,1650.0,3,7500000.0,4545.454545454545
Horamavu Agara,950.0,2,3900000.0,4105.263157894737
Horamavu Agara,1170.0,2,3800000.0,3247.863247863248
Horamavu Agara,1756.0,3,9200000.0,5239.179954441914
Horamavu Agara,1106.0,2,4309000.0,3896.021699819168
Horamavu Agara,1079.0,2,4100000.0,3799.8146431881373
Horamavu Agara,1169.0,2,6400000.0,5474.764756201882
Horamavu Agara,1265.0,3,6500000.0,5138.339920948617
Horamavu Agara,1060.0,2,3700000.0,3490.566037735849
Horamavu Agara,1107.83,2,4151000.0,3746.964787016059
Horamavu Agara,980.0,2,3819000.0,3896.938775510204
Horamavu Agara,1250.0,3,6500000.0,5200.0
Horamavu Agara,1284.0,3,7500000.0,5841.121495327103
Horamavu Agara,1145.0,2,4121000.0,3599.126637554585
Horamavu Agara,2400.0,5,8000000.0,3333.3333333333335
Horamavu Agara,1000.0,2,4600000.0,4600.0
Horamavu Agara,760.0,2,3749000.0,4932.894736842105
Horamavu Agara,1150.0,2,4200000.0,3652.1739130434785
Horamavu Agara,1364.0,3,5000000.0,3665.689149560117
Horamavu Agara,1623.0,3,8900000.0,5483.672211953173
Horamavu Agara,750.0,2,3749000.0,4998.666666666667
Horamavu Agara,625.0,1,2700000.0,4320.0
Horamavu Agara,1080.0,2,3800000.0,3518.5185185185187
Horamavu Agara,1176.0,3,3761999.9999999995,3198.9795918367345
Horamavu Agara,1166.0,2,3729000.0,3198.1132075471696
Horamavu Agara,994.0,2,4228000.0,4253.521126760564
Horamavu Agara,1220.0,2,3900000.0,3196.72131147541
Horamavu Agara,1213.0,2,3810000.0,3140.9727947238252
Horamavu Agara,1300.0,3,5200000.0,4000.0
Horamavu Agara,1090.0,2,4600000.0,4220.183486238532
Horamavu Agara,1400.0,3,6300000.0,4500.0
Horamavu Agara,1557.0,3,7000000.0,4495.82530507386
Horamavu Agara,1058.0,2,4700000.0,4442.34404536862
Horamavu Banaswadi,1554.0,3,5500000.0,3539.253539253539
Horamavu Banaswadi,1611.0,3,6600000.0,4096.83426443203
Horamavu Banaswadi,1460.0,2,8050000.0,5513.698630136986
Horamavu Banaswadi,1156.0,2,4600000.0,3979.2387543252594
Horamavu Banaswadi,1180.0,2,5800000.0,4915.254237288135
Horamavu Banaswadi,1307.0,2,5160000.0,3947.972456006121
Horamavu Banaswadi,3800.0,6,20000000.0,5263.1578947368425
Horamavu Banaswadi,1357.0,2,5400000.0,3979.3662490788506
Horamavu Banaswadi,925.0,2,3800000.0,4108.108108108108
Horamavu Banaswadi,1272.0,2,4800000.0,3773.5849056603774
Horamavu Banaswadi,1225.0,2,4950000.0,4040.816326530612
Horamavu Banaswadi,1272.0,2,5150000.0,4048.7421383647797
Horamavu Banaswadi,1156.0,2,4690000.0,4057.093425605536
Horamavu Banaswadi,1200.0,2,4500000.0,3750.0
Horamavu Banaswadi,1254.0,2,4700000.0,3748.006379585327
Horamavu Banaswadi,1610.0,3,6800000.0,4223.60248447205
Horamavu Banaswadi,1210.0,2,5000000.0,4132.231404958678
Horamavu Banaswadi,1272.0,2,5000000.0,3930.817610062893
Horamavu Banaswadi,1025.0,2,4500000.0,4390.243902439024
Horamavu Banaswadi,1081.0,2,5200000.0,4810.360777058279
Horamavu Banaswadi,1000.0,2,5000000.0,5000.0
Hormavu,1500.0,2,7800000.0,5200.0
Hormavu,1150.0,2,5500000.0,4782.608695652174
Hormavu,715.0,1,4600000.0,6433.566433566433
Hormavu,2100.0,3,7300000.0,3476.190476190476
Hormavu,1180.0,2,5000000.0,4237.28813559322
Hormavu,1050.0,2,7700000.0,7333.333333333333
Hormavu,1200.0,2,6700000.0,5583.333333333333
Hormavu,1200.0,2,7000000.0,5833.333333333333
Hormavu,1175.0,2,5200000.0,4425.531914893617
Hormavu,1351.0,1,5300000.0,3923.019985196151
Hormavu,1141.0,2,4440000.0,3891.3234005258546
Hormavu,1130.0,2,4230000.0,3743.362831858407
Hormavu,1500.0,3,7000000.0,4666.666666666667
Hormavu,1725.0,3,8500000.0,4927.536231884058
Hormavu,1153.0,2,6500000.0,5637.467476149176
Hormavu,1453.0,3,4358000.0,2999.3117687543013
Hormavu,1150.0,2,5311000.0,4618.260869565217
Hormavu,1123.0,2,5600000.0,4986.642920747997
Hormavu,1385.0,3,6900000.0,4981.949458483755
Hormavu,1617.5,3,7359500.0,4549.922720247295
Hormavu,3000.0,4,10000000.0,3333.3333333333335
Hormavu,1093.0,2,3278000.0,2999.085086916743
Hormavu,1260.0,2,3500000.0,2777.777777777778
Hormavu,1176.0,3,3527000.0000000005,2999.149659863946
Hormavu,1030.0,2,4935000.0,4791.26213592233
Hormavu,1018.0,2,5080000.0,4990.176817288801
Hormavu,1555.0,3,7500000.0,4823.15112540193
Hormavu,1143.0,2,5300000.0,4636.920384951881
Hormavu,1100.0,2,3800000.0,3454.5454545454545
Hormavu,1000.0,2,5000000.0,5000.0
Hormavu,1350.0,2,4500000.0,3333.3333333333335
Hormavu,1200.0,2,6800000.0,5666.666666666667
Hormavu,1553.0,3,5823000.0,3749.5170637475853
Hormavu,765.0,2,3749000.0,4900.653594771242
Hormavu,1668.0,3,12000000.0,7194.244604316546
Hormavu,1420.0,3,5800000.0,4084.507042253521
Hormavu,1081.5,2,3866500.0,3575.127138233934
Hormavu,1250.0,2,6000000.0,4800.0
Hormavu,1206.0,2,4000000.0,3316.749585406302
Hormavu,965.0,2,3715000.0,3849.740932642487
Hormavu,583.0,1,2827500.0,4849.91423670669
Hormavu,1129.0,2,4400000.0,3897.2542072630645
Hormavu,1385.0,3,6925000.0,5000.0
Hormavu,1165.0,2,4000000.0,3433.4763948497853
Hormavu,1065.0,2,5092000.0,4781.220657276996
Hormavu,1046.0,2,6000000.0,5736.137667304015
Hormavu,1400.0,2,7500000.0,5357.142857142857
Hormavu,2400.0,3,17700000.0,7375.0
Hormavu,1365.0,3,6500000.0,4761.9047619047615
Hormavu,1196.0,2,4480000.0,3745.819397993311
Hormavu,1263.0,2,4736000.0,3749.802058590657
Hormavu,1015.0,2,3908000.0,3850.246305418719
Hormavu,1550.0,3,6000000.0,3870.967741935484
Hormavu,1200.0,2,7300000.0,6083.333333333333
Hormavu,1250.0,2,6500000.0,5200.0
Hormavu,1604.0,3,6800000.0,4239.401496259352
Hormavu,1075.0,2,5370000.0,4995.3488372093025
Hormavu,980.0,2,4200000.0,4285.714285714285
Hormavu,860.0,2,5600000.0,6511.627906976744
Hormavu,2282.0,4,11500000.0,5039.439088518843
Hormavu,1206.0,2,5500000.0,4560.530679933665
Hormavu,1310.0,2,6700000.0,5114.503816793893
Hormavu,1310.0,2,6000000.0,4580.152671755725
Hormavu,1020.0,2,4575000.0,4485.294117647059
Hormavu,1166.0,3,3497000.0,2999.1423670668955
Hormavu,1210.0,2,6900000.0,5702.479338842975
Hosa Road,1063.0,2,3200000.0,3010.348071495767
Hosa Road,1652.0,3,8500000.0,5145.2784503631965
Hosa Road,1045.0,2,9889000.0,9463.157894736842
Hosa Road,1639.0,3,8000000.0,4881.0250152532035
Hosa Road,1161.0,2,5515000.0,4750.215331610681
Hosa Road,1726.0,3,8198999.999999999,4750.289687137891
Hosa Road,1079.0,2,3236999.9999999995,2999.9999999999995
Hosa Road,1063.0,2,3189000.0,3000.0
Hosa Road,1100.0,2,3710000.0,3372.7272727272725
Hosa Road,1286.0,3,11500000.0,8942.457231726283
Hosa Road,1430.0,2,9752000.0,6819.580419580419
Hosa Road,1104.0,2,3643000.0,3299.81884057971
Hosa Road,1063.0,2,3190000.0,3000.9407337723424
Hosa Road,1365.0,2,9200000.0,6739.92673992674
Hosa Road,1243.0,2,4850000.0,3901.850362027353
Hosa Road,1541.0,3,6984000.0,4532.121998702141
Hosa Road,1332.0,3,8612000.0,6465.465465465465
Hosa Road,1665.0,3,12500000.0,7507.507507507507
Hosa Road,615.0,1,2829000.0,4600.0
Hosa Road,1318.0,3,8528000.0,6470.40971168437
Hosa Road,1513.0,3,10300000.0,6807.666886979511
Hosa Road,1133.0,2,5200000.0,4589.585172109444
Hosa Road,1369.1,2,10400000.0,7596.231100723103
Hosa Road,1512.0,3,12300000.0,8134.920634920635
Hosa Road,1016.0,2,4000000.0,3937.0078740157483
Hosa Road,972.0,2,4000000.0,4115.22633744856
Hosa Road,760.0,1,2490000.0,3276.315789473684
Hosa Road,1532.0,3,9813000.0,6405.352480417754
Hosa Road,1525.84,3,11700000.0,7667.90751323861
Hosa Road,1100.0,3,8500000.0,7727.272727272727
Hosa Road,1680.0,3,10100000.0,6011.9047619047615
Hosa Road,880.0,2,5000000.0,5681.818181818182
Hosa Road,1286.0,3,10900000.0,8475.894245723173
Hosa Road,1533.0,3,9818000.0,6404.4357469015
Hosa Road,1040.0,2,6859000.0,6595.192307692308
Hosa Road,1369.1,2,9800000.0,7157.986998758309
Hosa Road,1040.0,2,6100000.0,5865.384615384615
Hosa Road,2500.0,3,10000000.0,4000.0
Hosa Road,1245.0,2,6200000.0,4979.919678714859
Hosa Road,1311.0,3,8486000.0,6472.921434019832
Hosa Road,1063.0,2,3279999.9999999995,3085.6067732831602
Hosa Road,1512.0,3,10300000.0,6812.169312169312
Hosa Road,800.0,1,3999000.0,4998.75
Hosa Road,840.0,2,2800000.0,3333.3333333333335
Hosa Road,1364.0,2,6479000.000000001,4750.000000000001
Hosa Road,1016.0,2,4500000.0,4429.133858267716
Hosa Road,1730.0,3,7259999.999999999,4196.531791907514
Hosa Road,1143.0,2,3420000.0000000005,2992.125984251969
Hosa Road,1360.0,2,7761000.0,5706.617647058823
Hosa Road,1170.0,2,6500000.0,5555.555555555556
Hosa Road,1089.0,2,3267000.0,3000.0
Hosa Road,1538.0,3,10700000.0,6957.087126137842
Hosa Road,1470.0,3,8422000.0,5729.251700680272
Hosa Road,625.0,1,4368000.0,6988.8
Hosa Road,1708.0,4,6405000.0,3750.0
Hosa Road,1063.0,2,3279000.0,3084.6660395108183
Hosa Road,1161.0,2,4875000.0,4198.966408268734
Hosa Road,1893.0,3,13000000.0,6867.406233491812
Hosa Road,1286.0,3,11000000.0,8553.654743390358
Hosa Road,1541.0,3,6961000.0,4517.1966255678135
Hosa Road,615.0,1,4308000.0,7004.878048780488
Hosa Road,1016.0,2,3995000.0000000005,3932.086614173229
Hosakerehalli,2378.0,3,26200000.0,11017.661900756939
Hosakerehalli,3205.0,4,50000000.0,15600.624024960998
Hosakerehalli,2376.0,3,20300000.0,8543.771043771043
Hosakerehalli,2480.0,3,33000000.0,13306.451612903225
Hosakerehalli,3205.0,4,38000000.0,11856.474258970358
Hosakerehalli,1590.0,3,4900000.0,3081.761006289308
Hosakerehalli,3024.0,4,24800000.0,8201.0582010582
Hosakerehalli,1085.0,2,4774000.0,4400.0
Hosakerehalli,1500.0,4,7000000.0,4666.666666666667
Hosakerehalli,3024.0,4,35000000.0,11574.074074074075
Hosakerehalli,1200.0,3,17500000.0,14583.333333333334
Hosakerehalli,2400.0,5,25000000.0,10416.666666666666
Hosakerehalli,1817.0,3,15300000.0,8420.473307649972
Hosakerehalli,1304.0,2,10000000.0,7668.711656441717
Hosakerehalli,1925.0,2,5000000.0,2597.4025974025976
Hosakerehalli,1085.0,2,4122999.9999999995,3799.9999999999995
Hosakerehalli,1200.0,1,15000000.0,12500.0
Hosakerehalli,3600.0,8,14500000.0,4027.777777777778
Hosakerehalli,2480.0,3,24500000.0,9879.032258064517
Hosakerehalli,925.0,2,4650000.0,5027.027027027027
Hosakerehalli,2480.0,3,26000000.0,10483.870967741936
Hosakerehalli,1596.0,3,7980000.0,5000.0
Hosakerehalli,1200.0,3,10000000.0,8333.333333333334
Hosakerehalli,3205.0,4,30000000.0,9360.374414976599
Hosakerehalli,3033.0,4,32600000.0,10748.433893834488
Hosakerehalli,1410.0,3,5358000.0,3800.0
Hosakerehalli,600.0,2,6500000.0,10833.333333333334
Hosakerehalli,2480.0,3,26500000.0,10685.483870967742
Hosakerehalli,2378.0,3,31000000.0,13036.164844407065
Hosakerehalli,1795.0,3,6462000.0,3600.0
Hosakerehalli,925.0,2,4625000.0,5000.0
Hosakerehalli,2376.0,3,24000000.0,10101.0101010101
Hosakerehalli,4500.0,5,14500000.0,3222.222222222222
Hosakerehalli,1500.0,5,14500000.0,9666.666666666666
Hoskote,1250.0,3,5000000.0,4000.0
Hoskote,1225.0,3,4000000.0,3265.3061224489797
Hoskote,1740.0,3,6000000.0,3448.2758620689656
Hoskote,1170.0,2,4500000.0,3846.153846153846
Hoskote,1250.0,3,2900000.0,2320.0
Hoskote,1200.0,3,5700000.0,4750.0
Hoskote,1730.0,2,2854500.0,1650.0
Hoskote,1069.0,3,3800000.0,3554.724041159963
Hoskote,1095.0,2,3360000.0,3068.4931506849316
Hoskote,1695.0,3,5000000.0,2949.8525073746314
Hoskote,1065.0,2,3150000.0,2957.7464788732395
Hoskote,1395.0,3,6300000.0,4516.129032258064
Hoskote,1065.0,2,2850000.0,2676.056338028169
Hoskote,945.0,2,3500000.0,3703.703703703704
Hoskote,1003.5,2,2809500.0,2799.701046337818
Hoskote,1065.0,2,3375000.0,3169.0140845070423
Hoskote,509.0,1,2300000.0,4518.664047151277
Hosur Road,1656.0,2,12000000.0,7246.376811594203
Hosur Road,1194.0,2,6900000.0,5778.894472361809
Hosur Road,1175.0,3,4800000.0,4085.1063829787236
Hosur Road,1145.0,3,6000000.0,5240.174672489083
Hosur Road,3300.0,5,24000000.0,7272.727272727273
Hosur Road,1510.0,3,10500000.0,6953.64238410596
Hosur Road,1427.0,3,8063000.0,5650.31534688157
Hosur Road,1508.0,3,11000000.0,7294.429708222811
Hosur Road,1345.0,2,10600000.0,7881.0408921933085
Hosur Road,1085.0,2,3038000.0,2800.0
Hosur Road,1590.0,3,12500000.0,7861.635220125786
Hosur Road,460.0,1,2100000.0,4565.217391304348
Hosur Road,1590.0,3,13500000.0,8490.566037735849
Hosur Road,1890.0,3,16200000.0,8571.42857142857
Hosur Road,1180.0,2,3650000.0,3093.2203389830506
Hosur Road,760.0,1,2128000.0,2800.0
Hosur Road,1733.0,3,8500000.0,4904.789382573572
Hosur Road,1179.0,2,4900000.0,4156.064461407973
Hosur Road,950.0,2,6000000.0,6315.789473684211
